,reportedCity,dateOfLoss,elevatedBuildingIndicator,floodZone,latitude,longitude,lowestFloodElevation,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,yearofLoss,reportedZipcode,id
2573,HOUSTON,2017-08-28T00:00:00.000Z,False,AE,29.8,-95.6,,47610.15,,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3b9f
2574,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.6,-95.2,,0.0,0.0,2001-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a3bc5
2575,HOUSTON,2001-08-30T00:00:00.000Z,False,X,29.6,-95.2,,0.0,0.0,2001-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a3bc6
2576,HOUSTON,2008-09-12T00:00:00.000Z,True,VE,29.6,-95.1,25.0,,6207.02,2008-01-01T00:00:00.000Z,77058,5e398d7074cbd479fc8a3bc7
2577,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,130079.73,12603.06,2009-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3bd5
2578,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.5,,200129.99,25000.0,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3bec
2579,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,55145.24,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3bed
2580,HOUSTON,1992-03-04T00:00:00.000Z,False,X,29.7,-95.5,,17125.46,0.0,1992-01-01T00:00:00.000Z,77074,5e398d7074cbd479fc8a3bee
2581,HOUSTON,1997-03-12T00:00:00.000Z,False,X,29.8,-95.4,,2021.76,0.0,1997-01-01T00:00:00.000Z,77007,5e398d7074cbd479fc8a3bf6
2582,HOUSTON,2001-03-27T00:00:00.000Z,False,X,29.8,-95.4,,426.23,0.0,2001-01-01T00:00:00.000Z,77007,5e398d7074cbd479fc8a3bf7
2583,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.8,-95.4,,718.9,0.0,2001-01-01T00:00:00.000Z,77007,5e398d7074cbd479fc8a3bf8
2584,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.6,-95.2,,15222.09,,2017-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a3bfb
2585,HOUSTON,2008-09-13T00:00:00.000Z,False,X,30.0,-95.5,,0.0,0.0,2008-01-01T00:00:00.000Z,77066,5e398d7074cbd479fc8a3c04
2586,HOUSTON,2008-09-13T00:00:00.000Z,False,X,30.0,-95.5,,587.14,0.0,2008-01-01T00:00:00.000Z,77066,5e398d7074cbd479fc8a3c05
2587,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77042,5e398d7074cbd479fc8a3c15
2588,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.5,,173559.13,34832.73,2009-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3c24
2589,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3c65
2590,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3c66
2591,HOUSTON,2007-04-24T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2007-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3c68
2592,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.5,,8857.1,537.18,2009-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3c69
2593,HOUSTON,2017-08-30T00:00:00.000Z,False,X,29.8,-95.5,,986.0,0.0,2017-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3c6a
2594,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,37542.08,3033.28,2009-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3c81
2595,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.8,-95.4,,375.2,881.1,2001-01-01T00:00:00.000Z,77018,5e398d7074cbd479fc8a3cda
2596,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.7,-95.5,,8521.98,0.0,2016-01-01T00:00:00.000Z,77063,5e398d7074cbd479fc8a3cdc
2597,HOUSTON,1998-09-11T00:00:00.000Z,False,X,30.0,-95.5,,0.0,0.0,1998-01-01T00:00:00.000Z,77069,5e398d7074cbd479fc8a3cde
2598,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.8,-95.5,,10284.11,0.0,2017-01-01T00:00:00.000Z,77092,5e398d7074cbd479fc8a3ce3
2599,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.7,-95.3,,667.03,0.0,2008-01-01T00:00:00.000Z,77023,5e398d7074cbd479fc8a3cff
2600,HOUSTON,2001-06-08T00:00:00.000Z,False,AE,29.7,-95.4,,62554.47,35000.0,2001-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a3d04
2601,HOUSTON,2014-12-19T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2014-01-01T00:00:00.000Z,77080,5e398d7074cbd479fc8a3d1c
2602,HOUSTON,2017-08-29T00:00:00.000Z,False,X,29.9,-95.6,,95214.13,10981.09,2017-01-01T00:00:00.000Z,77041,5e398d7074cbd479fc8a3d1d
2603,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.7,-95.6,,0.0,0.0,2008-01-01T00:00:00.000Z,77077,5e398d7074cbd479fc8a3d31
2604,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.6,-95.2,,0.0,0.0,2008-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a3d4f
2605,HOUSTON,2009-04-18T00:00:00.000Z,False,X,29.6,-95.2,,1107.11,885.58,2009-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a3d50
2606,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2008-01-01T00:00:00.000Z,77035,5e398d7074cbd479fc8a3d68
2607,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.8,-95.4,,5286.99,0.0,2008-01-01T00:00:00.000Z,77008,5e398d7074cbd479fc8a3d7e
2608,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,66217.97,3099.0,2017-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3d86
2609,HOUSTON,1994-08-22T00:00:00.000Z,False,X,29.8,-95.6,,792.75,0.0,1994-01-01T00:00:00.000Z,77043,5e398d7074cbd479fc8a3d99
2610,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.8,-95.5,,13797.32,0.0,2015-01-01T00:00:00.000Z,77057,5e398d7074cbd479fc8a3da5
2611,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77057,5e398d7074cbd479fc8a3da6
2612,HOUSTON,2012-02-18T00:00:00.000Z,False,X,29.7,-95.4,,32675.45,0.0,2012-01-01T00:00:00.000Z,77005,5e398d7074cbd479fc8a3dae
2613,HOUSTON,2007-11-10T00:00:00.000Z,False,X,29.7,-95.6,,0.0,0.0,2007-01-01T00:00:00.000Z,77082,5e398d7074cbd479fc8a3dba
2614,HOUSTON,2015-05-24T00:00:00.000Z,False,X,29.8,-95.5,,4212.77,0.0,2015-01-01T00:00:00.000Z,77055,5e398d7074cbd479fc8a3dc3
2615,HOUSTON,2015-05-24T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2015-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3dc4
2616,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.8,-95.4,,3641.31,0.0,2001-01-01T00:00:00.000Z,77019,5e398d7074cbd479fc8a3dc7
2617,HOUSTON,1998-01-21T00:00:00.000Z,False,X,29.8,-95.2,,855.16,0.0,1998-01-01T00:00:00.000Z,77015,5e398d7074cbd479fc8a3dd1
2618,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.5,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3dde
2619,HOUSTON,2001-06-11T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,2001-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3ddf
2620,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,178467.03,40805.68,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3e4d
2621,HOUSTON,1989-05-17T00:00:00.000Z,False,X,30.0,-95.5,,4048.05,0.0,1989-01-01T00:00:00.000Z,77090,5e398d7074cbd479fc8a3e5c
2622,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.6,-95.1,,0.0,0.0,2001-01-01T00:00:00.000Z,77059,5e398d7074cbd479fc8a3e66
2623,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.4,,3813.75,0.0,2017-01-01T00:00:00.000Z,77007,5e398d7074cbd479fc8a3e7f
2624,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.7,-95.6,,7655.32,0.0,2009-01-01T00:00:00.000Z,77077,5e398d7074cbd479fc8a3ea8
2625,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.7,-95.6,,7266.61,0.0,2015-01-01T00:00:00.000Z,77077,5e398d7074cbd479fc8a3ea9
2626,HOUSTON,2003-11-14T00:00:00.000Z,False,AE,29.7,-95.4,53.0,6856.59,0.0,2003-01-01T00:00:00.000Z,77030,5e398d7074cbd479fc8a3eb9
2627,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,89794.81,16493.35,2009-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3ec1
2628,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,111050.16,5210.84,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3ec2
2629,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.6,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3ec4
2630,HOUSTON,1992-03-04T00:00:00.000Z,False,AE,29.7,-95.5,,4915.31,,1992-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3eff
2631,HOUSTON,2008-09-14T00:00:00.000Z,False,X,29.8,-95.4,,63054.92,17334.83,2008-01-01T00:00:00.000Z,77008,5e398d7074cbd479fc8a3f03
2632,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.5,,30955.86,2032.21,2009-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3f1b
2633,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.8,-95.6,,55034.52,1759.1,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3f31
2634,HOUSTON,2017-08-27T00:00:00.000Z,True,AE,29.6,-95.1,9.0,,2935.82,2017-01-01T00:00:00.000Z,77058,5e398d7074cbd479fc8a3f38
2635,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.7,-95.4,,27697.79,9650.79,2001-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a3f3b
2636,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.4,,120000.0,46279.52,2017-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a3f3c
2637,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,225312.06,79903.4,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a3f49
2638,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.7,-95.5,,2139.09,632.27,2001-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3f5e
2639,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,54.0,149314.68,13686.24,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3f61
2640,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.8,-95.6,,178101.24,9200.0,2017-01-01T00:00:00.000Z,77042,5e398d7074cbd479fc8a3f74
2641,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,2017-01-01T00:00:00.000Z,77005,5e398d7074cbd479fc8a3f8e
2642,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.8,-95.4,,94388.8,,2017-01-01T00:00:00.000Z,77008,5e398d7074cbd479fc8a3fa1
2643,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.8,-95.6,,22060.3,0.0,2016-01-01T00:00:00.000Z,77043,5e398d7074cbd479fc8a3fb0
2644,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.8,-95.6,,3273.71,0.0,2015-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3fb5
2645,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.3,,0.0,0.0,2017-01-01T00:00:00.000Z,77021,5e398d7074cbd479fc8a3fb6
2646,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2017-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3fc9
2647,HOUSTON,2001-06-08T00:00:00.000Z,False,X,30.0,-95.6,,2730.04,0.0,2001-01-01T00:00:00.000Z,77070,5e398d7074cbd479fc8a3fe0
2648,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.5,,7197.19,0.0,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a3ff1
2649,HOUSTON,2017-08-27T00:00:00.000Z,False,X,30.0,-95.5,,250000.0,100000.0,2017-01-01T00:00:00.000Z,77069,5e398d7074cbd479fc8a3ff6
2650,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,74804.76,27912.12,2017-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a3ff7
2651,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.9,-95.5,89.0,3276.32,0.0,2016-01-01T00:00:00.000Z,77040,5e398d7074cbd479fc8a4001
2652,HOUSTON,2003-11-18T00:00:00.000Z,False,AE,29.7,-95.6,84.0,1389.99,0.0,2003-01-01T00:00:00.000Z,77077,5e398d7074cbd479fc8a4002
2653,HOUSTON,2015-05-25T00:00:00.000Z,False,AE,29.8,-95.5,,59026.81,18380.8,2015-01-01T00:00:00.000Z,77080,5e398d7074cbd479fc8a4003
2654,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.8,-95.5,,0.0,0.0,2016-01-01T00:00:00.000Z,77080,5e398d7074cbd479fc8a4004
2655,HOUSTON,2017-08-28T00:00:00.000Z,False,AE,29.7,-95.3,,44000.0,10500.0,2017-01-01T00:00:00.000Z,77087,5e398d7074cbd479fc8a401c
2656,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.5,-95.1,,86771.81,11463.05,2017-01-01T00:00:00.000Z,77058,5e398d7074cbd479fc8a4030
2657,HOUSTON,1993-04-03T00:00:00.000Z,False,X,29.6,-95.1,,0.0,0.0,1993-01-01T00:00:00.000Z,77058,5e398d7074cbd479fc8a404b
2658,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.7,-95.5,,71919.41,29970.4,2015-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4058
2659,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.6,-95.5,,50127.58,6451.15,2015-01-01T00:00:00.000Z,77035,5e398d7074cbd479fc8a4095
2660,HOUSTON,2002-07-13T00:00:00.000Z,False,X,30.0,-95.5,,3412.53,389.64,2002-01-01T00:00:00.000Z,77069,5e398d7074cbd479fc8a4096
2661,HOUSTON,2012-07-13T00:00:00.000Z,False,X,30.0,-95.5,,3808.96,0.0,2012-01-01T00:00:00.000Z,77069,5e398d7074cbd479fc8a4097
2662,HOUSTON,2017-08-31T00:00:00.000Z,False,X,30.0,-95.5,,14225.29,0.0,2017-01-01T00:00:00.000Z,77069,5e398d7074cbd479fc8a4098
2663,HOUSTON,2015-05-26T00:00:00.000Z,False,X,29.7,-95.5,,102928.85,56970.37,2015-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a40a6
2664,HOUSTON,2017-08-29T00:00:00.000Z,False,AE,29.7,-95.5,,122889.89,75000.0,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a40a7
2665,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.7,-95.5,,32818.19,,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a40bb
2666,HOUSTON,1991-11-17T00:00:00.000Z,False,X,30.0,-95.6,,0.0,0.0,1991-01-01T00:00:00.000Z,77070,5e398d7074cbd479fc8a40d1
2667,HOUSTON,2001-06-08T00:00:00.000Z,False,X,30.0,-95.5,,0.0,0.0,2001-01-01T00:00:00.000Z,77069,5e398d7074cbd479fc8a40d7
2668,HOUSTON,2017-08-25T00:00:00.000Z,False,X,29.5,-95.1,,0.0,0.0,2017-01-01T00:00:00.000Z,77058,5e398d7074cbd479fc8a4102
2669,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.6,-95.5,,0.0,0.0,2008-01-01T00:00:00.000Z,77031,5e398d7074cbd479fc8a410d
2670,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.4,,34011.49,0.0,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4117
2671,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.6,-95.1,,0.0,0.0,2008-01-01T00:00:00.000Z,77062,5e398d7074cbd479fc8a411b
2672,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.8,-95.5,,0.0,0.0,2008-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a4125
2673,HOUSTON,1989-05-18T00:00:00.000Z,False,X,29.7,-95.6,,0.0,0.0,1989-01-01T00:00:00.000Z,77042,5e398d7074cbd479fc8a4128
2674,HOUSTON,1997-04-04T00:00:00.000Z,False,X,29.7,-95.6,,1307.14,0.0,1997-01-01T00:00:00.000Z,77042,5e398d7074cbd479fc8a4129
2675,HOUSTON,1989-06-26T00:00:00.000Z,False,A,29.9,-95.5,,17227.68,432.62,1989-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a412f
2676,HOUSTON,1992-03-04T00:00:00.000Z,False,A,29.9,-95.5,,35511.48,4488.68,1992-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a4130
2677,HOUSTON,1998-09-11T00:00:00.000Z,False,A,29.9,-95.5,,13415.47,2628.46,1998-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a4131
2678,HOUSTON,2001-06-09T00:00:00.000Z,False,A,29.9,-95.5,,52745.94,33100.0,2001-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a4132
2679,HOUSTON,1997-04-26T00:00:00.000Z,False,X,29.6,-95.1,,613.01,0.0,1997-01-01T00:00:00.000Z,77062,5e398d7074cbd479fc8a4138
2680,HOUSTON,2017-08-28T00:00:00.000Z,False,X,29.8,-95.6,,50000.0,20000.0,2017-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a413e
2681,HOUSTON,2016-04-18T00:00:00.000Z,False,AE,29.9,-95.5,,181072.02,22067.41,2016-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a4160
2682,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.9,-95.5,,118636.84,25925.04,2017-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a4161
2683,HOUSTON,2017-08-27T00:00:00.000Z,True,AE,29.7,-95.4,,214157.76,16545.49,2017-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a416f
2684,HOUSTON,2017-08-26T00:00:00.000Z,False,X,29.7,-95.4,,1678.05,0.0,2017-01-01T00:00:00.000Z,77005,5e398d7074cbd479fc8a4193
2685,HOUSTON,2012-01-09T00:00:00.000Z,False,X,29.7,-95.5,,1980.75,0.0,2012-01-01T00:00:00.000Z,77071,5e398d7074cbd479fc8a419d
2686,HOUSTON,2015-05-25T00:00:00.000Z,False,X,29.7,-95.5,,4226.97,0.0,2015-01-01T00:00:00.000Z,77071,5e398d7074cbd479fc8a419e
2687,HOUSTON,1992-03-04T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,1992-01-01T00:00:00.000Z,77043,5e398d7074cbd479fc8a41bc
2688,HOUSTON,2017-08-27T00:00:00.000Z,True,AE,29.7,-95.4,49.0,898.57,0.0,2017-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a41cd
2689,HOUSTON,2001-06-09T00:00:00.000Z,False,AE,29.7,-95.5,63.0,0.0,,2001-01-01T00:00:00.000Z,77074,5e398d7074cbd479fc8a41d3
2690,HOUSTON,2015-05-26T00:00:00.000Z,False,AE,29.7,-95.5,,0.0,0.0,2015-01-01T00:00:00.000Z,77074,5e398d7074cbd479fc8a41d4
2691,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.5,63.0,250000.0,37100.0,2017-01-01T00:00:00.000Z,77074,5e398d7074cbd479fc8a41d5
2692,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,57900.0,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a41eb
2693,HOUSTON,2001-06-08T00:00:00.000Z,False,AE,29.9,-95.5,,33663.13,24556.72,2001-01-01T00:00:00.000Z,77088,5e398d7074cbd479fc8a41ee
2694,HOUSTON,2009-11-15T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2009-01-01T00:00:00.000Z,77040,5e398d7074cbd479fc8a41f2
2695,HOUSTON,2014-07-23T00:00:00.000Z,False,X,29.9,-95.6,,0.0,0.0,2014-01-01T00:00:00.000Z,77040,5e398d7074cbd479fc8a41f3
2696,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,2008-01-01T00:00:00.000Z,77005,5e398d7074cbd479fc8a420b
2697,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,49.0,0.0,0.0,2017-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a421f
2698,HOUSTON,2017-08-27T00:00:00.000Z,True,AE,29.8,-95.5,67.0,166070.52,,2017-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a423c
2699,HOUSTON,2015-05-26T00:00:00.000Z,False,AE,29.7,-95.5,,23159.0,,2015-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4252
2700,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,250000.0,,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4253
2701,HOUSTON,2017-08-25T00:00:00.000Z,False,AE,29.7,-95.5,,2260.55,0.0,2017-01-01T00:00:00.000Z,77035,5e398d7074cbd479fc8a425d
2702,HOUSTON,2003-11-17T00:00:00.000Z,False,AE,29.7,-95.5,,,12762.96,2003-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4262
2703,HOUSTON,2008-09-13T00:00:00.000Z,False,AE,29.7,-95.4,52.0,0.0,0.0,2008-01-01T00:00:00.000Z,77030,5e398d7074cbd479fc8a426a
2704,HOUSTON,1994-10-18T00:00:00.000Z,False,X,29.7,-95.5,,1730.89,0.0,1994-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4281
2705,HOUSTON,2001-06-08T00:00:00.000Z,False,X,29.7,-95.5,,8897.2,0.0,2001-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4282
2706,HOUSTON,2003-11-17T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,2003-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4285
2707,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,185439.11,73785.72,2017-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4286
2708,HOUSTON,2009-04-27T00:00:00.000Z,False,X,29.8,-95.6,,9594.46,0.0,2009-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a429d
2709,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,0.0,0.0,2009-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a42a9
2710,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.8,-95.6,,75000.0,21144.52,2009-01-01T00:00:00.000Z,77024,5e398d7074cbd479fc8a42aa
2711,HOUSTON,2009-04-28T00:00:00.000Z,False,X,29.7,-95.6,,46187.41,5170.91,2009-01-01T00:00:00.000Z,77072,5e398d7074cbd479fc8a42c7
2712,HOUSTON,2016-04-18T00:00:00.000Z,False,X,29.7,-95.6,,6775.35,0.0,2016-01-01T00:00:00.000Z,77072,5e398d7074cbd479fc8a42c8
2713,HOUSTON,2008-09-13T00:00:00.000Z,False,X,29.7,-95.5,,2229.44,0.0,2008-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a430d
2714,HOUSTON,2015-05-26T00:00:00.000Z,False,AE,29.7,-95.5,,25035.02,,2015-01-01T00:00:00.000Z,77074,5e398d7074cbd479fc8a431b
2715,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.5,,74113.68,14732.33,2017-01-01T00:00:00.000Z,77074,5e398d7074cbd479fc8a431c
2716,HOUSTON,2001-06-08T00:00:00.000Z,False,AE,30.0,-95.5,,52811.91,36645.56,2001-01-01T00:00:00.000Z,77090,5e398d7074cbd479fc8a4323
2717,HOUSTON,2017-08-27T00:00:00.000Z,False,X,29.7,-95.4,,0.0,0.0,2017-01-01T00:00:00.000Z,77098,5e398d7074cbd479fc8a4337
2718,HOUSTON,1994-10-17T00:00:00.000Z,False,X,29.7,-95.5,,36627.24,12628.0,1994-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a435f
2719,HOUSTON,1994-10-18T00:00:00.000Z,False,X,29.7,-95.5,,0.0,0.0,1994-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4360
2720,HOUSTON,2001-06-09T00:00:00.000Z,False,X,29.7,-95.5,,71943.11,39444.01,2001-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4361
2721,HOUSTON,2003-11-17T00:00:00.000Z,False,X,29.7,-95.5,,1997.95,0.0,2003-01-01T00:00:00.000Z,77096,5e398d7074cbd479fc8a4362
2722,HOUSTON,2017-08-27T00:00:00.000Z,False,AE,29.7,-95.4,,198630.19,30267.98,2017-01-01T00:00:00.000Z,77025,5e398d7074cbd479fc8a4369
2723,HOUSTON,2017-08-26T00:00:00.000Z,False,X,30.0,-95.6,,173881.94,23365.73,2017-01-01T00:00:00.000Z,77070,5e398d7074cbd479fc8a436e
2724,HOUSTON,2001-06-05T00:00:00.000Z,False,AE,29.6,-95.2,,0.0,75.0,2001-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a4379
2725,HOUSTON,2001-06-08T00:00:00.000Z,False,AE,29.6,-95.2,,42897.63,16082.47,2001-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a437a
2726,HOUSTON,2009-04-18T00:00:00.000Z,False,AE,29.6,-95.2,,17736.7,250.51,2009-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a437b
2727,HOUSTON,2017-08-26T00:00:00.000Z,False,AE,29.6,-95.2,,95008.58,23200.0,2017-01-01T00:00:00.000Z,77089,5e398d7074cbd479fc8a437c
2728,HOUSTON,2009-04-24T00:00:00.000Z,False,X,29.8,-95.6,,3341.11,190.49,2009-01-01T00:00:00.000Z,77077,5e398d7074cbd479fc8a4384
2729,HOUSTON,1998-09-10T00:00:00.000Z,False,X,29.8,-95.6,,749.21,0.0,1998-01-01T00:00:00.000Z,77079,5e398d7074cbd479fc8a438c
